Rent_Type,Title,Location,Bedrooms,Bathrooms,Rent,Availability_Month,Gender,Property_URL
Seat,Bachelor Seat Rent,"Goran, Khilgaon",1,1,2363,November,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/68976/bachelor
Room,Bachelor Room Rent,"Basabo, Khilgaon",1,1,2500,November,Female,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/68398/bachelor
Room,Bachelor Room Rent,"Taltola, Khilgaon",1,1,6500,November,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/68380/bachelor
Seat,Bachelor Seat Rent,"Basabo, Khilgaon",1,1,2200,November,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/67990/bachelor
Seat,Bachelor Seat Rent,"Goran, Khilgaon",1,1,2600,October,Female,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/67874/bachelor
Seat,Bachelor Seat Rent,"Khilgaon, Dhaka",1,1,3000,November,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/67777/bachelor
Room,Bachelor Room Rent,"Meradia, Khilgaon",1,1,5000,November,Female,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/67383/bachelor
Seat,Bachelor Seat Rent,"Taltola, Khilgaon",1,1,2000,October,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/65786/bachelor
Seat,Bachelor Seat Rent,"Taltola, Khilgaon",1,1,3500,October,Anyone,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/64753/bachelor
Room,Bachelor Room Rent,"Basabo, Khilgaon",1,1,6000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/64414/bachelor
Flat,Bachelor Flat Rent,"Goran, Khilgaon",1,1,5000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/64413/bachelor
Seat,Bachelor Seat Rent,"Khilgaon, Dhaka",1,1,3000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/64409/bachelor
Room,Bachelor Room Rent,"Khilgaon, Dhaka",1,1,6500,September,Female,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/62545/bachelor
Seat,Bachelor Seat Rent,"Taltola, Khilgaon",1,1,2000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/62376/bachelor
Seat,Bachelor Seat Rent,"Khilgaon, Dhaka",1,1,4000,August,Female,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/61912/bachelor
Seat,Bachelor Seat Rent,"Khilgaon, Dhaka",1,1,4500,August,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/61802/bachelor
Seat,Bachelor Seat Rent,"Meradia, Khilgaon",1,1,2700,August,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/61362/bachelor
Seat,Bachelor Seat Rent,"Tilpapara, Khilgaon",1,1,3000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/61359/bachelor
Room,Bachelor Room Rent,"Khilgaon, Dhaka",1,1,7000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/60962/bachelor
Room,Bachelor Room Rent,"Khilgaon, Dhaka",1,1,8000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/60704/bachelor
Seat,Bachelor Seat Rent,"Khilgaon, Dhaka",1,1,2600,July,Female,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/60498/bachelor
Room,Bachelor Room Rent,"Basabo, Khilgaon",1,1,6000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/59470/bachelor
Seat,Bachelor Seat Rent,"Basabo, Khilgaon",1,1,2500,August,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/59132/bachelor
Seat,Bachelor Seat Rent,"Basabo, Khilgaon",1,1,1600,June,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/58626/bachelor
Seat,Bachelor Seat Rent,"Tilpapara, Khilgaon",1,1,3600,July,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/57924/bachelor
Room,Bachelor Room Rent,"Khilgaon, Dhaka",1,1,7000,June,Female,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/57584/bachelor
Room,Bachelor Room Rent,"Taltola, Khilgaon",1,1,7500,June,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/57505/bachelor
Room,Bachelor Room Rent,"Khilgaon, Dhaka",1,1,6000,June,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/57485/bachelor
Room,Bachelor Room Rent,"Khilgaon, Dhaka",1,1,6000,June,Female,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/57473/bachelor
Seat,Bachelor Seat Rent,"Khilgaon, Dhaka",1,1,3000,June,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/57238/bachelor
Room,Bachelor Room Rent,"Meradia, Khilgaon",1,1,6000,June,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/56525/bachelor
Room,Bachelor Room Rent,"Basabo, Khilgaon",1,1,5000,June,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/56411/bachelor
Seat,Bachelor Seat Rent,"Meradia, Khilgaon",1,1,2700,June,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/56302/bachelor
Room,Bachelor Room Rent,"Basabo, Khilgaon",1,1,7000,May,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/55800/bachelor
Seat,Bachelor Seat Rent,"Goran, Khilgaon",1,1,2300,May,Female,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/55154/bachelor
Room,Bachelor Room Rent,"Basabo, Khilgaon",1,1,8000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/54973/bachelor
Seat,Bachelor Seat Rent,"Basabo, Khilgaon",1,1,3000,May,Female,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/54547/bachelor
Seat,Bachelor Seat Rent,"Tilpapara, Khilgaon",1,1,4000,May,Female,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/54544/bachelor
Seat,Bachelor Seat Rent,"Khilgaon, Dhaka",1,1,3000,May,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/53998/bachelor
Room,Bachelor Room Rent,"Basabo, Khilgaon",1,1,6000,May,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/53921/bachelor
Seat,Bachelor Seat Rent,"Basabo, Khilgaon",1,1,2200,April,Female,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/53710/bachelor
Seat,Bachelor Seat Rent,"Tilpapara, Khilgaon",1,1,5500,April,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/53705/bachelor
Seat,Bachelor Seat Rent,"Basabo, Khilgaon",1,1,3000,April,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/53364/bachelor
Room,Bachelor Room Rent,"Khilgaon, Dhaka",1,1,7000,April,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/53281/bachelor
Room,Bachelor Room Rent,"Basabo, Khilgaon",1,1,4500,April,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/52850/bachelor
Seat,Bachelor Seat Rent,"Khilgaon, Dhaka",1,1,3000,May,Female,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/52247/bachelor
Seat,Bachelor Seat Rent,"Khilgaon, Dhaka",1,1,2500,April,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/51963/bachelor
Flat,Bachelor House Rent,"Basabo, Khilgaon",3,2,12000,April,Female,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/51612/bachelor
Seat,Bachelor Seat Rent,"Khilgaon, Dhaka",1,1,4000,March,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/51401/bachelor
Seat,Bachelor Seat Rent,"Khilgaon, Dhaka",1,1,2000,April,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/50943/bachelor
Room,Bachelor Room Rent,"Basabo, Khilgaon",1,1,8000,April,Female,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/49162/bachelor
Room,Bachelor Room Rent,"Khilgaon, Dhaka",1,1,7500,February,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/49096/bachelor
Seat,Bachelor Seat Rent,"Basabo, Khilgaon",1,1,3000,February,Female,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/48757/bachelor
Seat,Bachelor Seat Rent,"Khilgaon, Dhaka",1,1,4000,February,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/48755/bachelor
Seat,Bachelor Seat Rent,"Khilgaon, Dhaka",1,1,2650,February,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/48536/bachelor
Seat,Bachelor Seat Rent,"Khilgaon, Dhaka",1,1,3000,January,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/48009/bachelor
Room,Bachelor Room Rent,"Khilgaon, Dhaka",1,1,2000,January,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/46686/bachelor
Room,Bachelor Room Rent,"Khilgaon, Dhaka",1,1,7500,February,Female,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/46683/bachelor
Seat,Bachelor Seat Rent,"Khilgaon, Dhaka",1,1,2500,January,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/46675/bachelor
Seat,Bachelor Seat Rent,"Basabo, Khilgaon",1,1,3000,January,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/46130/bachelor
Room,Bachelor Room Rent,"Basabo, Khilgaon",1,1,5500,January,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/46128/bachelor
Room,Bachelor Room Rent,"Khilgaon, Dhaka",1,1,7000,January,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/46127/bachelor
Seat,Bachelor Seat Rent,"Khilgaon, Dhaka",1,1,2000,January,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/46126/bachelor
Room,Bachelor Room Rent,"Khilgaon, Dhaka",1,1,6200,January,Female,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/46018/bachelor
Room,Bachelor Room Rent,"Basabo, Khilgaon",1,1,6000,January,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/45537/bachelor
Seat,Bachelor Seat Rent,"Khilgaon, Dhaka",1,1,2300,January,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/45531/bachelor
Room,Bachelor Room Rent,"Khilgaon, Dhaka",1,1,2500,January,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/45034/bachelor
Room,Bachelor Room Rent,"Khilgaon, Dhaka",1,1,5500,December,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/45029/bachelor
Room,Bachelor Room Rent,"Khilgaon, Dhaka",1,1,5000,January,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/45027/bachelor
Room,Bachelor Room Rent,"Khilgaon, Dhaka",1,1,4500,January,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/45026/bachelor
Seat,Bachelor Seat Rent,"Khilgaon, Dhaka",1,1,3000,December,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/44891/bachelor
Seat,Bachelor Seat Rent,"Khilgaon, Dhaka",1,1,3000,January,Female,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/44739/bachelor
Seat,Bachelor Seat Rent,"Khilgaon, Dhaka",1,1,4000,January,Female,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/44736/bachelor
Seat,Bachelor Seat Rent,"Khilgaon, Dhaka",1,1,3000,December,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/44292/bachelor
Seat,Bachelor Seat Rent,"Khilgaon, Dhaka",1,1,1800,December,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/44291/bachelor
Seat,Bachelor Seat Rent,"Khilgaon, Dhaka",1,1,2500,December,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/44289/bachelor
Seat,Bachelor Seat Rent,"Khilgaon, Dhaka",1,1,2800,December,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/44241/bachelor
Room,Bachelor Room Rent,"Khilgaon, Dhaka",1,1,2200,December,Female,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/44104/bachelor
Seat,Bachelor Seat Rent,"Khilgaon, Dhaka",1,1,3000,January,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/43849/bachelor
Room,Bachelor Room Rent,"Khilgaon, Dhaka",1,1,6000,December,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/43842/bachelor
Room,Bachelor Room Rent,"Khilgaon, Dhaka",1,1,10500,January,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/43655/bachelor
Seat,Bachelor Seat Rent,"Khilgaon, Dhaka",1,1,2800,December,Female,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/43351/bachelor
Room,Bachelor Room Rent,"Basabo, Khilgaon",1,1,6500,January,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/43076/bachelor
Room,Bachelor Room Rent,"Khilgaon, Dhaka",1,1,5800,November,Male,https://www.thetolet.com/bd/property-post/dhaka/khilgaon/42688/bachelor
