Rent_Type,Title,Location,Bedrooms,Bathrooms,Rent,Availability_Month,Gender,Property_URL
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,1500,November,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/70658/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,1850,December,Female,https://www.thetolet.com/bd/property-post/dhaka/mugda/69590/bachelor
Room,Bachelor Room Rent,"Mugda, Dhaka",1,1,3900,November,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/68381/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,3000,November,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/68379/bachelor
Flat,Bachelor Flat Rent,"Mugda, Dhaka",1,1,7000,November,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/68257/bachelor
Room,Bachelor Room Rent,"Mugda, Dhaka",1,1,3800,November,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/68101/bachelor
Room,Bachelor Room Rent,"Ahmedbag, Mugda",1,1,4600,November,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/67214/bachelor
Seat,Bachelor Seat Rent,"Maniknagar, Mugda",1,1,2300,October,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/67188/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,2000,November,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/66813/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,3000,October,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/66811/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,2750,October,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/66401/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,2000,October,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/66400/bachelor
Seat,Bachelor Seat Rent,"Manda, Mugda",1,1,2000,November,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/66242/bachelor
Room,Bachelor Room Rent,"Mugda, Dhaka",1,1,4500,October,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/66092/bachelor
Seat,Bachelor Seat Rent,"Maniknagar, Mugda",1,1,2250,October,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/65613/bachelor
Room,Bachelor Room Rent,"Maniknagar, Mugda",1,1,4500,October,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/64874/bachelor
Room,Bachelor Room Rent,"Mugda, Dhaka",1,1,3500,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/64164/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,1935,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/64163/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,2000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/63845/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,2000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/63844/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,2000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/63842/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,2000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/63705/bachelor
Seat,Bachelor Seat Rent,"Modinabag, Mugda",1,1,2000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/63657/bachelor
Seat,Bachelor Seat Rent,"Maniknagar, Mugda",1,1,4500,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/63198/bachelor
Room,Bachelor Room Rent,"Mugda, Dhaka",1,1,4000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/63165/bachelor
Room,Bachelor Room Rent,"Manda, Mugda",1,1,3600,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/61999/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,3000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/61478/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,2350,July,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/61474/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,3000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/61289/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,3000,August,Female,https://www.thetolet.com/bd/property-post/dhaka/mugda/61199/bachelor
Room,Bachelor Room Rent,"Manda, Mugda",1,1,6000,August,Female,https://www.thetolet.com/bd/property-post/dhaka/mugda/61195/bachelor
Room,Bachelor Room Rent,"Manda, Mugda",1,1,4000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/60446/bachelor
Room,Bachelor Room Rent,"Mugda, Dhaka",1,1,3000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/60145/bachelor
Seat,Bachelor Seat Rent,"Modinabag, Mugda",1,1,2000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/60143/bachelor
Room,Bachelor Room Rent,"Mugda, Dhaka",1,1,6000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/60142/bachelor
Room,Bachelor Room Rent,"Mugda, Dhaka",1,1,6000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/60140/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,2000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/60138/bachelor
Room,Bachelor Room Rent,"Mugda, Dhaka",1,1,5500,July,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/60137/bachelor
Room,Bachelor Room Rent,"Mugda, Dhaka",1,1,6500,July,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/59333/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,3000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/59328/bachelor
Seat,Bachelor Seat Rent,"Modinabag, Mugda",1,1,2000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/59120/bachelor
Seat,Bachelor Seat Rent,"Manda, Mugda",1,1,2084,July,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/59118/bachelor
Room,Bachelor Room Rent,"Manda, Mugda",1,1,3700,July,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/58848/bachelor
Room,Bachelor Room Rent,"Mugda, Dhaka",1,1,4500,July,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/58718/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,2500,June,Female,https://www.thetolet.com/bd/property-post/dhaka/mugda/58036/bachelor
Room,Bachelor Room Rent,"Mugda, Dhaka",1,1,6000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/57923/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,1500,June,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/57602/bachelor
Room,Bachelor Room Rent,"Manda, Mugda",1,1,5000,June,Female,https://www.thetolet.com/bd/property-post/dhaka/mugda/57371/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,2500,June,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/56866/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,2000,June,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/56524/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,2000,May,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/55684/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,2500,May,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/55250/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,3000,May,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/55247/bachelor
Seat,Bachelor Seat Rent,"Modinabag, Mugda",1,1,4500,May,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/55116/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,2500,May,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/55042/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,2150,May,Anyone,https://www.thetolet.com/bd/property-post/dhaka/mugda/54343/bachelor
Flat,Bachelor House Rent,"Mugda, Dhaka",2,1,14000,May,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/53387/bachelor
Room,Bachelor Room Rent,"Mugda, Dhaka",1,1,4500,April,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/53280/bachelor
Room,Bachelor Room Rent,"Mugda, Dhaka",1,1,4000,April,Female,https://www.thetolet.com/bd/property-post/dhaka/mugda/52565/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,5000,April,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/52564/bachelor
Room,Bachelor Room Rent,"Manda, Mugda",1,1,4500,April,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/52563/bachelor
Room,Bachelor Room Rent,"Mugda, Dhaka",1,1,4700,April,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/51470/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,1500,April,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/51318/bachelor
Flat,Bachelor House Rent,"Mugda, Dhaka",1,1,4000,March,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/49859/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,2200,March,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/47662/bachelor
Room,Bachelor Room Rent,"Mugda, Dhaka",1,1,6000,February,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/47660/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,2000,February,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/47069/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,2500,March,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/46551/bachelor
Room,Bachelor Room Rent,"Mugda, Dhaka",1,1,4500,January,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/46201/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,4000,January,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/45983/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,2100,January,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/45980/bachelor
Room,Bachelor Room Rent,"Mugda, Dhaka",1,1,6500,January,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/45978/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,2100,January,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/45786/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,4000,January,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/45168/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,3000,January,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/45013/bachelor
Room,Bachelor Room Rent,"Mugda, Dhaka",1,1,4000,February,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/44726/bachelor
Room,Bachelor Room Rent,"Mugda, Dhaka",1,1,5000,January,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/43701/bachelor
Room,Bachelor Room Rent,"Mugda, Dhaka",1,1,7500,December,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/43354/bachelor
Flat,Bachelor House Rent,"Mugda, Dhaka",1,1,4500,November,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/43348/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,1650,November,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/42945/bachelor
Room,Bachelor Room Rent,"Mugda, Dhaka",1,1,3000,December,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/42075/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,2000,November,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/41209/bachelor
Room,Bachelor Room Rent,"Mugda, Dhaka",1,1,3999,November,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/39045/bachelor
Room,Bachelor Room Rent,"Mugda, Dhaka",1,1,4500,October,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/37894/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,2000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/37890/bachelor
Room,Bachelor Room Rent,"Mugda, Dhaka",1,1,4000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/37329/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,3000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/37075/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",2,2,2700,September,Female,https://www.thetolet.com/bd/property-post/dhaka/mugda/36160/bachelor
Room,Bachelor Room Rent,"Mugda, Dhaka",1,1,7500,August,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/36158/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,2500,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/33198/bachelor
Seat,Bachelor Seat Rent,"Mugda, Dhaka",1,1,2300,July,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/33197/bachelor
Room,Bachelor Room Rent,"Mugda, Dhaka",1,1,5000,August,Female,https://www.thetolet.com/bd/property-post/dhaka/mugda/32990/bachelor
Room,Bachelor Room Rent,"Mugda, Dhaka",1,1,4500,August,Male,https://www.thetolet.com/bd/property-post/dhaka/mugda/32982/bachelor
